label,structural_1_hop_neighbor_count,structural_2_hop_neighbor_count,structural_3_hop_neighbor_count,structural_4_hop_neighbor_count,structural_5_hop_neighbor_count,structural_6_hop_neighbor_count,structural_7_hop_neighbor_count,structural_8_hop_neighbor_count,structural_avg_depth,structural_dst_user_count,structural_max_depth,structural_reply_count,structural_reply_users_count,structural_retweet_count,structural_retweet_reply_percent,structural_retweet_users_count,structural_root_to_all_depth_max,structural_root_to_all_depth_sum,structural_src_dst_user_percent,structural_src_user_count,structural_trace_count,tweet_id
true,835.0,472.0,248.0,62.0,4.0,0.0,0.0,0.0,2.152892561983471,2422.0,6.0,28.0,28.0,2394.0,0.9884393063583815,2394.0,6.0,5210.0,0.13960923623445826,393.0,2423.0,553590459688570880
true,58.0,52.0,25.0,11.0,5.0,1.0,0.0,0.0,2.3290598290598292,233.0,7.0,3.0,3.0,231.0,0.9871794871794872,230.0,7.0,545.0,0.1795774647887324,51.0,233.0,525058976376193024
false,41.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,1.244514106583072,318.0,4.0,4.0,4.0,314.0,0.9874213836477987,314.0,4.0,397.0,0.12637362637362637,46.0,317.0,669201837187334144
unverified,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0341880341880343,116.0,2.0,22.0,22.0,94.0,0.8103448275862069,94.0,2.0,121.0,0.03333333333333333,4.0,115.0,652300118205427716
non-rumor,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0404411764705883,271.0,2.0,17.0,16.0,255.0,0.9375,255.0,2.0,283.0,0.045774647887323945,13.0,271.0,693203974388895744
unverified,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1363636363636365,131.0,3.0,18.0,17.0,115.0,0.8646616541353384,114.0,3.0,150.0,0.10884353741496598,16.0,132.0,747443219487678464
unverified,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.326086956521739,137.0,2.0,18.0,18.0,119.0,0.8686131386861314,119.0,2.0,183.0,0.09271523178807947,14.0,139.0,755548076438196225
unverified,106.0,30.0,2.0,1.0,0.0,0.0,0.0,0.0,1.2004581901489118,872.0,5.0,23.0,21.0,851.0,0.9736842105263158,851.0,5.0,1048.0,0.11740890688259109,116.0,874.0,728627623488786433
true,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,99.0,3.0,3.0,3.0,96.0,0.9696969696969697,96.0,3.0,105.0,0.05714285714285714,6.0,100.0,553476880339599360
unverified,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,181.0,4.0,27.0,26.0,155.0,0.8516483516483516,155.0,4.0,208.0,0.08585858585858586,17.0,181.0,749039299677417472
non-rumor,131.0,71.0,6.0,1.0,1.0,0.0,0.0,0.0,1.7608142493638677,392.0,6.0,2.0,2.0,390.0,0.9948979591836735,390.0,6.0,692.0,0.10909090909090909,48.0,391.0,687537772970684417
unverified,62.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.243161094224924,328.0,4.0,56.0,54.0,279.0,0.8328358208955224,275.0,4.0,409.0,0.09641873278236915,35.0,339.0,725070832494624769
unverified,63.0,14.0,5.0,1.0,0.0,0.0,0.0,0.0,1.232905982905983,467.0,5.0,12.0,12.0,455.0,0.974304068522484,455.0,5.0,577.0,0.12052730696798493,64.0,467.0,728038172270198787
true,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0326086956521738,91.0,2.0,12.0,12.0,79.0,0.8681318681318682,79.0,2.0,95.0,0.052083333333333336,5.0,91.0,500378223977721856
unverified,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0688836104513064,420.0,2.0,138.0,131.0,289.0,0.6768149882903981,289.0,2.0,450.0,0.038901601830663615,17.0,445.0,724348906096590849
false,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1610169491525424,117.0,4.0,2.0,2.0,116.0,0.9830508474576272,115.0,4.0,137.0,0.1,13.0,118.0,658786161733734400
unverified,32.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.105263157894737,436.0,5.0,6.0,6.0,430.0,0.9862385321100917,430.0,5.0,483.0,0.07234042553191489,34.0,435.0,728207861050970112
false,14.0,87.0,3.0,0.0,0.0,0.0,0.0,0.0,1.4161358811040339,470.0,4.0,53.0,52.0,419.0,0.8877118644067796,418.0,4.0,667.0,0.028925619834710745,14.0,473.0,651402689352351744
false,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0857142857142856,104.0,3.0,3.0,3.0,101.0,0.9711538461538461,101.0,3.0,114.0,0.08771929824561403,10.0,103.0,634943791934406657
true,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0578512396694215,241.0,2.0,19.0,18.0,223.0,0.9214876033057852,223.0,2.0,256.0,0.05859375,15.0,245.0,544319832486064128
non-rumor,29.0,18.0,4.0,2.0,0.0,0.0,0.0,0.0,1.2633228840125392,318.0,5.0,10.0,10.0,309.0,0.9686520376175548,308.0,5.0,403.0,0.09142857142857143,32.0,318.0,693606934050684928
false,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0285714285714285,139.0,2.0,30.0,29.0,111.0,0.7872340425531915,111.0,2.0,144.0,0.05442176870748299,8.0,142.0,666810213274689537
non-rumor,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0645933014354068,518.0,3.0,397.0,397.0,121.0,0.2335907335907336,121.0,3.0,445.0,0.06329113924050633,35.0,836.0,692692529779707904
non-rumor,27.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.1238938053097345,338.0,6.0,49.0,45.0,293.0,0.8567251461988304,293.0,6.0,381.0,0.06887052341597796,25.0,342.0,692498490249891842
non-rumor,258.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,1.4029666254635351,809.0,4.0,103.0,98.0,716.0,0.8742368742368742,715.0,4.0,1135.0,0.10011123470522804,90.0,834.0,689867195657101312
true,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097087378640777,102.0,2.0,4.0,4.0,98.0,0.9607843137254902,98.0,2.0,104.0,0.02857142857142857,3.0,103.0,553512735192141826
true,119.0,89.0,60.0,38.0,25.0,2.0,0.0,0.0,2.2142857142857144,629.0,7.0,19.0,18.0,614.0,0.9699842022116903,611.0,7.0,1395.0,0.19872611464968154,156.0,632.0,544517264054423552
false,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1169354838709677,247.0,3.0,2.0,2.0,245.0,0.9919028340080972,245.0,3.0,277.0,0.08178438661710037,22.0,246.0,656629493377990656
unverified,689.0,190.0,44.0,25.0,22.0,2.0,0.0,0.0,1.5065906661916637,2807.0,7.0,64.0,59.0,2751.0,0.9772646536412078,2748.0,7.0,4229.0,0.1460298144204442,480.0,2831.0,663744139666804736
false,106.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5401785714285714,223.0,3.0,55.0,54.0,172.0,0.7577092511013216,169.0,3.0,345.0,0.08979591836734693,22.0,230.0,675005503160901632
false,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0186915887850467,106.0,2.0,6.0,5.0,101.0,0.9439252336448598,101.0,2.0,109.0,0.04504504504504504,5.0,109.0,638047610973089793
unverified,37.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.353448275862069,115.0,4.0,5.0,5.0,110.0,0.9565217391304348,110.0,4.0,157.0,0.13533834586466165,18.0,115.0,727623131494387714
non-rumor,133.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.1626666666666667,1124.0,4.0,26.0,26.0,1098.0,0.9768683274021353,1098.0,4.0,1308.0,0.09135004042037187,113.0,1124.0,723198441690636288
true,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0414507772020725,192.0,2.0,15.0,15.0,177.0,0.921875,177.0,2.0,201.0,0.04,8.0,192.0,641082932740947972
false,12.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,1.3867924528301887,105.0,6.0,1.0,1.0,104.0,0.9904761904761905,104.0,6.0,147.0,0.1532258064516129,19.0,104.0,648894687542034432
non-rumor,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09375,287.0,2.0,6.0,6.0,281.0,0.9790940766550522,281.0,2.0,315.0,0.046511627906976744,14.0,288.0,692925396292091905
unverified,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0144927536231885,68.0,2.0,66.0,66.0,2.0,0.029411764705882353,2.0,2.0,70.0,0.04225352112676056,3.0,140.0,752934272500109313
unverified,113.0,69.0,37.0,15.0,9.0,6.0,2.0,0.0,2.299748110831234,396.0,8.0,9.0,9.0,388.0,0.9773299748110831,387.0,8.0,913.0,0.2220039292730845,113.0,401.0,778572032531427332
unverified,636.0,85.0,9.0,1.0,0.0,0.0,0.0,0.0,1.3200612557427258,2611.0,5.0,470.0,382.0,2252.0,0.8273328434974284,2243.0,5.0,3448.0,0.0949740034662045,274.0,2818.0,716451800581279744
false,927.0,332.0,124.0,47.0,6.0,0.0,0.0,0.0,1.7357408032399595,3006.0,6.0,270.0,254.0,2755.0,0.9107438016528926,2753.0,6.0,5143.0,0.17958515283842794,658.0,3124.0,637868242560638980
true,60.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,1.4307116104868913,266.0,4.0,7.0,7.0,261.0,0.9738805970149254,260.0,4.0,382.0,0.17901234567901234,58.0,271.0,498430783699554305
false,49.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,1.2153465346534653,403.0,4.0,0.0,0.0,403.0,1.0,403.0,4.0,491.0,0.1162280701754386,53.0,403.0,641430951403343872
false,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1962616822429906,106.0,2.0,4.0,4.0,102.0,0.9622641509433962,102.0,2.0,128.0,0.04504504504504504,5.0,105.0,635632641635667968
unverified,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.1531531531531531,110.0,4.0,16.0,16.0,94.0,0.8545454545454545,94.0,4.0,128.0,0.10569105691056911,13.0,109.0,652000523525091328
false,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0273972602739727,72.0,2.0,4.0,4.0,68.0,0.9444444444444444,68.0,2.0,75.0,0.05263157894736842,4.0,72.0,626897206717624320
non-rumor,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0421052631578946,474.0,2.0,114.0,112.0,362.0,0.7605042016806722,362.0,2.0,495.0,0.038539553752535496,19.0,482.0,693476774462820352
false,24.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,1.3626373626373627,181.0,4.0,13.0,12.0,169.0,0.9285714285714286,169.0,4.0,248.0,0.11274509803921569,23.0,182.0,626516248206135296
false,46.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,1.2148337595907928,391.0,5.0,6.0,6.0,385.0,0.9846547314578005,385.0,5.0,475.0,0.10526315789473684,46.0,392.0,676094756758364160
unverified,208.0,48.0,3.0,1.0,0.0,0.0,0.0,0.0,1.3322818086225026,950.0,5.0,213.0,192.0,761.0,0.7813141683778234,759.0,5.0,1267.0,0.107981220657277,115.0,999.0,715256242990505984
non-rumor,119.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,1.14503133393017,1116.0,4.0,101.0,97.0,1022.0,0.9100623330365093,1019.0,4.0,1279.0,0.05423728813559322,64.0,1128.0,690650123358093312
unverified,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,199.0,3.0,46.0,43.0,158.0,0.7745098039215687,157.0,3.0,230.0,0.091324200913242,20.0,206.0,701514249269542912
true,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2209944751381216,180.0,3.0,25.0,23.0,157.0,0.8626373626373627,157.0,3.0,221.0,0.05263157894736842,10.0,182.0,623599854661541888
false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,382.0,2.0,0.0,0.0,382.0,1.0,382.0,2.0,383.0,0.005208333333333333,2.0,381.0,629209452793626624
non-rumor,60.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1218354430379747,631.0,3.0,190.0,187.0,444.0,0.7003154574132492,444.0,3.0,709.0,0.08946608946608947,62.0,642.0,693811101146963968
false,31.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1406727828746177,326.0,3.0,38.0,37.0,289.0,0.8837920489296636,289.0,3.0,373.0,0.07122507122507123,25.0,328.0,666497286663503872
false,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0421686746987953,165.0,2.0,10.0,10.0,155.0,0.9393939393939394,155.0,2.0,173.0,0.040697674418604654,7.0,164.0,642432477185867776
non-rumor,73.0,10.0,18.0,5.0,1.0,0.0,0.0,0.0,1.6452830188679246,264.0,6.0,5.0,5.0,259.0,0.9810606060606061,259.0,6.0,436.0,0.15384615384615385,48.0,263.0,682999206290829312
false,36.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.308641975308642,161.0,4.0,8.0,8.0,156.0,0.9512195121951219,154.0,4.0,212.0,0.13903743315508021,26.0,166.0,660466342038867969
false,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0973451327433628,112.0,2.0,17.0,16.0,96.0,0.8495575221238938,96.0,2.0,124.0,0.104,13.0,113.0,656202544331517952
unverified,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0589569160997732,440.0,2.0,99.0,88.0,354.0,0.7814569536423841,353.0,2.0,467.0,0.05172413793103448,24.0,464.0,727172374999666688
false,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1136363636363635,87.0,2.0,3.0,3.0,84.0,0.9655172413793104,84.0,2.0,98.0,0.08421052631578947,8.0,86.0,647193820812177408
unverified,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0212765957446808,93.0,2.0,1.0,1.0,92.0,0.989247311827957,92.0,2.0,96.0,0.03125,3.0,92.0,723772395211862016
true,51.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2435064935064934,307.0,5.0,9.0,9.0,298.0,0.9706840390879479,298.0,5.0,383.0,0.14484679665738162,52.0,308.0,614607711368519680
false,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.178343949044586,156.0,3.0,2.0,2.0,154.0,0.9871794871794872,154.0,3.0,185.0,0.08235294117647059,14.0,155.0,656818921979310081
false,73.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4742268041237114,206.0,3.0,27.0,26.0,180.0,0.8695652173913043,180.0,3.0,286.0,0.13807531380753138,33.0,214.0,647168914955243520
false,82.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3786008230452675,242.0,4.0,4.0,3.0,240.0,0.9836065573770492,239.0,4.0,335.0,0.09701492537313433,26.0,243.0,661251968078221312
non-rumor,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0686695278969958,313.0,3.0,230.0,225.0,88.0,0.27672955974842767,88.0,3.0,249.0,0.07669616519174041,26.0,537.0,690676539323740161
false,56.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3365853658536586,205.0,3.0,37.0,36.0,169.0,0.8203883495145631,169.0,3.0,274.0,0.1598360655737705,39.0,218.0,665361505303584774
false,95.0,32.0,11.0,8.0,7.0,0.0,0.0,0.0,1.7889908256880733,326.0,6.0,35.0,33.0,295.0,0.8939393939393939,293.0,6.0,585.0,0.20293398533007334,83.0,332.0,613294443878305796
false,50.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2282608695652173,275.0,3.0,24.0,24.0,253.0,0.9133574007220217,251.0,3.0,339.0,0.11290322580645161,35.0,277.0,676120162018451456
false,44.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3263888888888888,143.0,3.0,19.0,17.0,130.0,0.87248322147651,127.0,3.0,191.0,0.15384615384615385,26.0,159.0,665379967757324288
non-rumor,121.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,1.176271186440678,884.0,4.0,403.0,368.0,519.0,0.5629067245119306,519.0,4.0,1041.0,0.0635593220338983,60.0,980.0,766752508312166402
false,564.0,44.0,12.0,3.0,0.0,0.0,0.0,0.0,1.516629711751663,1352.0,5.0,45.0,43.0,1310.0,0.966789667896679,1309.0,5.0,2052.0,0.08586883029073698,127.0,1358.0,612741808125120513
non-rumor,44.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0981210855949897,478.0,3.0,40.0,40.0,438.0,0.9163179916317992,438.0,3.0,526.0,0.028455284552845527,14.0,478.0,689267711856263168
false,215.0,26.0,4.0,1.0,0.0,0.0,0.0,0.0,1.6225165562913908,452.0,5.0,83.0,75.0,382.0,0.821505376344086,378.0,5.0,735.0,0.11023622047244094,56.0,478.0,613023744454475776
true,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1630901287553648,232.0,3.0,20.0,19.0,213.0,0.9141630901287554,213.0,3.0,271.0,0.10077519379844961,26.0,235.0,614671961801785344
true,165.0,55.0,16.0,4.0,1.0,0.0,0.0,0.0,1.5252679938744258,654.0,6.0,21.0,18.0,636.0,0.9680365296803652,636.0,6.0,996.0,0.16687898089171974,131.0,663.0,675490515748425728
unverified,294.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5820642978003383,591.0,4.0,89.0,79.0,521.0,0.8540983606557377,514.0,4.0,935.0,0.13469985358711567,92.0,620.0,740748123581087745
non-rumor,36.0,18.0,83.0,31.0,4.0,1.0,0.0,0.0,2.734317343173432,270.0,7.0,11.0,11.0,261.0,0.9595588235294118,260.0,7.0,741.0,0.1588785046728972,51.0,271.0,690580180805509121
true,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1568627450980393,101.0,3.0,2.0,2.0,99.0,0.9801980198019802,99.0,3.0,118.0,0.11403508771929824,13.0,100.0,552984502063337472
true,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0196078431372548,203.0,3.0,22.0,22.0,181.0,0.8916256157635468,181.0,3.0,208.0,0.02403846153846154,5.0,202.0,650128194209730561
false,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1333333333333333,271.0,3.0,31.0,28.0,243.0,0.8868613138686131,243.0,3.0,306.0,0.10855263157894737,33.0,285.0,612841482823729152
false,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1366906474820144,138.0,3.0,7.0,7.0,131.0,0.9492753623188406,131.0,3.0,158.0,0.09803921568627451,15.0,139.0,636925368927064064
false,73.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3183673469387756,245.0,3.0,47.0,43.0,205.0,0.8134920634920635,205.0,3.0,323.0,0.17785234899328858,53.0,270.0,674015148382666752
false,102.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7720588235294117,135.0,3.0,0.0,0.0,135.0,1.0,135.0,3.0,241.0,0.03571428571428571,5.0,134.0,656834590779289600
false,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265486725663717,112.0,2.0,5.0,5.0,107.0,0.9553571428571429,107.0,2.0,116.0,0.034482758620689655,4.0,111.0,681767380305985536
false,40.0,12.0,7.0,3.0,0.0,0.0,0.0,0.0,1.3018867924528301,317.0,5.0,11.0,10.0,307.0,0.9654088050314465,307.0,5.0,414.0,0.13150684931506848,48.0,319.0,648310692794109952
true,23.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,1.5523809523809524,104.0,5.0,4.0,4.0,100.0,0.9615384615384616,100.0,5.0,163.0,0.16129032258064516,20.0,104.0,524995771587108864
non-rumor,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0277777777777777,251.0,2.0,14.0,14.0,238.0,0.9444444444444444,238.0,2.0,259.0,0.038314176245210725,10.0,251.0,692752491482615808
non-rumor,197.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.301775147928994,675.0,3.0,148.0,131.0,552.0,0.7885714285714286,549.0,3.0,880.0,0.055944055944055944,40.0,719.0,693502060545703937
unverified,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2603305785123966,241.0,3.0,43.0,38.0,204.0,0.8259109311740891,204.0,3.0,305.0,0.11721611721611722,32.0,254.0,766789709045518336
unverified,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0529801324503312,150.0,3.0,40.0,40.0,110.0,0.7333333333333333,110.0,3.0,159.0,0.05063291139240506,8.0,149.0,652982112870662144
non-rumor,43.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0681520314547837,762.0,3.0,97.0,97.0,666.0,0.872870249017038,666.0,3.0,815.0,0.05459057071960298,44.0,763.0,693456187036037123
non-rumor,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1207430340557276,322.0,3.0,13.0,13.0,309.0,0.9596273291925466,309.0,3.0,362.0,0.06936416184971098,24.0,323.0,692796451987034113
unverified,19.0,11.0,5.0,4.0,2.0,0.0,0.0,0.0,1.5510204081632653,146.0,6.0,1.0,1.0,145.0,0.9931506849315068,145.0,6.0,228.0,0.1751412429378531,31.0,146.0,703234354579898368
non-rumor,64.0,15.0,5.0,2.0,1.0,0.0,0.0,0.0,1.1596306068601583,757.0,6.0,42.0,35.0,722.0,0.9450261780104712,722.0,6.0,879.0,0.08242424242424243,68.0,766.0,693466451081060353
unverified,32.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2586206896551724,173.0,3.0,11.0,11.0,162.0,0.9364161849710982,162.0,3.0,219.0,0.10824742268041238,21.0,174.0,655815788675399680
true,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6595744680851063,93.0,3.0,8.0,8.0,87.0,0.9157894736842105,85.0,3.0,156.0,0.06060606060606061,6.0,94.0,552832817089236992
true,61.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5833333333333333,131.0,4.0,25.0,25.0,106.0,0.8091603053435115,106.0,4.0,209.0,0.13815789473684212,21.0,130.0,544291965513134080
unverified,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1191335740072201,276.0,3.0,34.0,33.0,245.0,0.8781362007168458,244.0,3.0,310.0,0.09803921568627451,30.0,280.0,726190016435728385
false,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1153846153846154,181.0,2.0,19.0,19.0,162.0,0.8950276243093923,162.0,2.0,203.0,0.07179487179487179,14.0,183.0,676870737932742656
non-rumor,541.0,49.0,4.0,0.0,0.0,0.0,0.0,0.0,1.7665094339622642,858.0,4.0,103.0,98.0,766.0,0.8814729574223246,761.0,4.0,1498.0,0.044543429844097995,40.0,874.0,672553813249826816
true,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0904255319148937,187.0,3.0,27.0,26.0,161.0,0.8563829787234043,161.0,3.0,205.0,0.07425742574257425,15.0,192.0,649881917534433280
non-rumor,66.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098014888337469,805.0,3.0,38.0,35.0,771.0,0.9530284301606922,771.0,3.0,885.0,0.05737704918032787,49.0,811.0,692023855926374400
unverified,59.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3421052631578947,189.0,4.0,24.0,23.0,170.0,0.8762886597938144,168.0,4.0,255.0,0.13302752293577982,29.0,200.0,725174535897620481
non-rumor,42.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1.2570422535211268,284.0,4.0,35.0,34.0,250.0,0.8771929824561403,250.0,4.0,357.0,0.12883435582822086,42.0,288.0,688446106943008768
false,88.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5914634146341464,168.0,3.0,14.0,11.0,159.0,0.9190751445086706,157.0,3.0,261.0,0.08196721311475409,15.0,177.0,640107106943766528
unverified,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0289855072463767,137.0,2.0,50.0,46.0,91.0,0.6453900709219859,91.0,2.0,142.0,0.04861111111111111,7.0,147.0,748640007934590976
unverified,61.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1229050279329609,536.0,3.0,178.0,161.0,379.0,0.6804308797127468,378.0,3.0,603.0,0.09915966386554621,59.0,581.0,724320681517670400
false,253.0,104.0,106.0,60.0,87.0,20.0,3.0,2.0,2.114186851211073,1446.0,9.0,106.0,98.0,1351.0,0.9272477693891558,1348.0,9.0,3055.0,0.18397291196388263,326.0,1469.0,640644123339431936
false,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941176470588235,169.0,3.0,8.0,7.0,162.0,0.9529411764705882,162.0,3.0,203.0,0.0962566844919786,18.0,169.0,661299012386095105
false,112.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6280193236714975,206.0,4.0,16.0,13.0,193.0,0.9234449760765551,193.0,4.0,337.0,0.06363636363636363,14.0,219.0,613061089518034944
false,17.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.068452380952381,335.0,4.0,48.0,45.0,290.0,0.8579881656804734,290.0,4.0,359.0,0.06162464985994398,22.0,342.0,672424512516964352
true,99.0,16.0,6.0,10.0,2.0,0.0,0.0,0.0,1.2286374133949192,865.0,6.0,77.0,75.0,790.0,0.9111880046136102,790.0,6.0,1064.0,0.10640495867768596,103.0,868.0,628319096606732290
true,385.0,112.0,53.0,14.0,2.0,0.0,0.0,0.0,1.612049963262307,1360.0,6.0,17.0,16.0,1346.0,0.987527512839325,1344.0,6.0,2194.0,0.13924050632911392,220.0,1365.0,524936872666353664
false,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3675213675213675,116.0,3.0,14.0,14.0,103.0,0.8803418803418803,102.0,3.0,160.0,0.09375,12.0,117.0,673611867181473792
false,94.0,86.0,29.0,3.0,0.0,0.0,0.0,0.0,1.9604221635883905,383.0,5.0,40.0,39.0,347.0,0.896640826873385,344.0,5.0,743.0,0.0988235294117647,42.0,408.0,673581371458199552
false,32.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1517509727626458,256.0,3.0,4.0,4.0,252.0,0.984375,252.0,3.0,296.0,0.09859154929577464,28.0,255.0,668872645589471232
false,28.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,1.4444444444444444,143.0,4.0,21.0,20.0,123.0,0.8541666666666666,123.0,4.0,208.0,0.12804878048780488,21.0,144.0,669613420665159680
false,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0611111111111111,179.0,2.0,3.0,3.0,176.0,0.9832402234636871,176.0,2.0,191.0,0.06770833333333333,13.0,178.0,676718762830221312
false,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0602836879432624,281.0,2.0,23.0,23.0,260.0,0.9187279151943463,258.0,2.0,299.0,0.06020066889632107,18.0,284.0,613194145423826944
unverified,68.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.669811320754717,107.0,3.0,4.0,3.0,105.0,0.963302752293578,104.0,3.0,177.0,0.09322033898305085,11.0,121.0,701175292937707520
true,37.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5272727272727273,109.0,3.0,11.0,10.0,99.0,0.9,99.0,3.0,168.0,0.07627118644067797,9.0,109.0,544289409294553088
false,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,169.0,2.0,37.0,35.0,135.0,0.7848837209302325,134.0,2.0,187.0,0.0962566844919786,18.0,175.0,665575674485211136
false,34.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4272727272727272,109.0,3.0,4.0,3.0,106.0,0.9636363636363636,106.0,3.0,157.0,0.17424242424242425,23.0,112.0,641191076716417025
non-rumor,23.0,22.0,25.0,4.0,0.0,0.0,0.0,0.0,1.6108949416342413,256.0,5.0,3.0,3.0,253.0,0.98828125,253.0,5.0,414.0,0.10801393728222997,31.0,255.0,682895395077373952
